R,G,B
36.81,36.81,36.81
9.61,3.29,3.29
24.67,7.42,7.42
34.72,13.62,13.62
30.84,10.34,10.98
55.34,55.45,149.99
32.33,19.07,32.76
31.76,14.45,14.45
44.29,16.24,16.24
39.9,13.65,13.65
19.28,6.41,6.41
17.76,5.02,5.02
14.81,6.76,14.16
3.93,1.48,2.8
1.88,0.3,0.3
0.95,0.1,0.1
40.37,2.66,7.46
246.94,5.52,13.52
248.99,10.25,18.27
247.55,13.12,21.14
247.06,14.0,22.01
233.73,15.61,33.35
126.53,52.61,147.54
238.44,8.39,22.64
254.97,99.11,99.11
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
255.0,255.0,255.0
153.61,153.61,153.61
24.14,24.14,24.14
34.89,34.89,34.89
58.23,58.23,58.23
67.54,67.54,67.54
10.29,9.81,9.81
28.55,6.57,6.57
31.52,11.62,11.62
34.42,9.12,9.12
25.12,8.52,8.52
39.31,21.4,38.03
59.72,52.6,135.94
